id-EP2383139B1    citedBy-48
id-US20100174484A1    citedBy-50
id-US9102314B2    citedBy-15
id-JP2010162924A    citedBy-14
id-JP2010166768A    citedBy-17
id-DE102009006121A1    citedBy-2
id-JP2010166669A    citedBy-3
id-JP2010173406A    citedBy-3
id-FR2941406A1    citedBy-1
id-US20160303977A1    citedBy-153
id-US8115334B2    citedBy-37
id-US8305018B2    citedBy-27
id-US7976110B2    citedBy-18
id-RU2534212C2    citedBy-18
id-US8217544B2    citedBy-15
id-CN102307744B    citedBy-14
id-WO2010096317A1    citedBy-12
id-JP2010173610A    citedBy-11
id-JP2010193570A    citedBy-9
id-EP2228250A2    citedBy-1
id-JP2010200557A    citedBy-5
id-JP2010193677A    citedBy-1
id-KR101058721B1    citedBy- 
id-FR2942601A1    citedBy- 
id-JP5340381B2    citedBy-52
id-US8747265B2    citedBy-58
id-KR101232002B1    citedBy-119
id-US8836161B2    citedBy-42
id-US8086364B2    citedBy-40
id-US9079484B2    citedBy-31
id-EP2236339B1    citedBy-24
id-US9397502B2    citedBy-16
id-US8725332B2    citedBy-15
id-CN102265053A    citedBy-16
id-JP2010208576A    citedBy-9
id-US20110068648A1    citedBy-8
id-JP2010252617A    citedBy-3
id-JP2010206992A    citedBy-5
id-EP2414268A4    citedBy-4
id-JP2010220381A    citedBy-5
id-CN101508251A    citedBy-5
id-CN201457106U    citedBy- 
id-US8584779B2    citedBy-39
id-EP2241472B1    citedBy-35
id-US9013142B2    citedBy-27
id-JP5641730B2    citedBy-25
id-US8886375B2    citedBy-24
id-US20100252341A1    citedBy-25
id-US20100270810A1    citedBy-20
id-EP2418132A1    citedBy-11
id-WO2010115865A1    citedBy-3
id-DE102009019527A1    citedBy-1
id-KR101557165B1    citedBy-1
id-US20130221901A1    citedBy- 
id-US9738271B2    citedBy-18
id-US9283838B2    citedBy-72
id-US8932769B2    citedBy-62
id-US9186995B2    citedBy-79
id-US8459399B2    citedBy-56
id-US8812203B2    citedBy-42
id-US9162559B2    citedBy-40
id-US8415825B2    citedBy-32
id-US8287429B2    citedBy-27
id-EP2428416B1    citedBy-21
id-US8674631B2    citedBy-21
id-US8430777B2    citedBy-20
id-US8725334B2    citedBy-16
id-EP2253530B1    citedBy-14
id-US20100305821A1    citedBy-12
id-GB2470478A    citedBy-8
id-DE102009030817A1    citedBy-4
id-DE102009021662A1    citedBy-6
id-KR20100124188A    citedBy-1
id-DE102009021455A1    citedBy-1
id-KR20100121899A    citedBy-1
id-US8302724B2    citedBy-117
id-US9793722B2    citedBy-117
id-US9199538B2    citedBy-63
id-EP2444272B1    citedBy-29
id-US8798876B2    citedBy-27
id-US8565953B2    citedBy-24
id-EP2444269B1    citedBy-22
id-CN101905659B    citedBy-15
id-US8765312B2    citedBy-13
